head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count,ent_rel_pair,head_name,tail_name
laws and conventions,Q111240677,part of,Constitution,Q7755,1,laws and conventions part of Constitution,laws and conventions_Q111240677,Constitution_Q7755
laws,Q22096098,part of,legislation,Q820655,1,laws part of legislation,laws_Q22096098,legislation_Q820655
laws,Q22096098,part of,constitution,Q7755,1,laws part of constitution,laws_Q22096098,constitution_Q7755
laws,Q22096098,has part,regul ations,id-less,1,laws has part regul ations,laws_Q22096098,regul ations_id-less
laws,Q22096098,facet of,gender equality,Q113453,1,laws facet of gender equality,laws_Q22096098,gender equality_Q113453
leadership positions,Q74174887,subclass of,decision making positions,id-less,1,leadership positions subclass of decision making positions,leadership positions_Q74174887,decision making positions_id-less
leadership to establish,id-less,subclass of,leadership,Q484275,1,leadership to establish subclass of leadership,leadership to establish_id-less,leadership_Q484275
learning,Q133500,has effect,acquisition,Q22340494,1,learning has effect acquisition,learning_Q133500,acquisition_Q22340494
learning outcomes,Q80376074,facet of,Goal 4. Ensure inclusive,id-less,1,learning outcomes facet of Goal 4. Ensure inclusive,learning outcomes_Q80376074,Goal 4. Ensure inclusive_id-less
least developed country,Q752401,instance of,status,Q813912,1,least developed country instance of status,least developed country_Q752401,status_Q813912
least developed,Q752401,subclass of,developing,Q3025401,1,least developed subclass of developing,least developed_Q752401,developing_Q3025401
least developed,Q752401,subclass of,developed,Q132453,1,least developed subclass of developed,least developed_Q752401,developed_Q132453
least developed,Q752401,is a list of,countries,Q6256,1,least developed is a list of countries,least developed_Q752401,countries_Q6256
least,Q211005,said to be the same as,80%,Q48732112,1,least said to be the same as 80%,least_Q211005,80%_Q48732112
least,Q211005,part of,developing countries,Q177323,1,least part of developing countries,least_Q211005,developing countries_Q177323
learning outcomes,Q80376074,has part,contributing factors,Q28950648,1,learning outcomes has part contributing factors,learning outcomes_Q80376074,contributing factors_Q28950648
learning opportunities,Q66226645,subclass of,learning,Q133500,1,learning opportunities subclass of learning,learning opportunities_Q66226645,learning_Q133500
learning,Q133500,has effect,develop,Q844746,1,learning has effect develop,learning_Q133500,develop_Q844746
learning material,Q1348645,used by,teaching,Q352842,1,learning material used by teaching,learning material_Q1348645,teaching_Q352842
learning gap,Q52182185,instance of,gap,Q175081,1,learning gap instance of gap,learning gap_Q52182185,gap_Q175081
learning curriculum,id-less,part of,university education,Q136822,1,learning curriculum part of university education,learning curriculum_id-less,university education_Q136822
learning,Q133500,studied by,artificial,Q14623823,1,learning studied by artificial,learning_Q133500,artificial_Q14623823
learning,Q133500,part of,workforce,Q13440398,1,learning part of workforce,learning_Q133500,workforce_Q13440398
learning,Q133500,part of,teaching,Q352842,1,learning part of teaching,learning_Q133500,teaching_Q352842
learning,Q133500,has effect,skills development,Q7535242,1,learning has effect skills development,learning_Q133500,skills development_Q7535242
legislation,Q820655,part of,polic ies,id-less,1,legislation part of polic ies,legislation_Q820655,polic ies_id-less
legislation concerning disabled,id-less,subclass of,legislation,Q820655,1,legislation concerning disabled subclass of legislation,legislation concerning disabled_id-less,legislation_Q820655
line ministries,id-less,facet of,SDG implementation,id-less,1,line ministries facet of SDG implementation,line ministries_id-less,SDG implementation_id-less
life,Q864928,has parts of the class,skills,Q10670181,1,life has parts of the class skills,life_Q864928,skills_Q10670181
life skills,Q50929469,subclass of,provision,Q703087,1,life skills subclass of provision,life skills_Q50929469,provision_Q703087
life on land,Q6545274,part of,SDGs 13,id-less,1,life on land part of SDGs 13,life on land_Q6545274,SDGs 13_id-less
life on land,Q6545274,part of,15,Q38701,1,life on land part of 15,life on land_Q6545274,15_Q38701
life on land,Q6545274,part of,14,Q38582,1,life on land part of 14,life on land_Q6545274,14_Q38582
life expectancy,Q188419,has part,countries where life expectancy increased,id-less,1,life expectancy has part countries where life expectancy increased,life expectancy_Q188419,countries where life expectancy increased_id-less
life expectancy,Q188419,facet of,life,Q864928,1,life expectancy facet of life,life expectancy_Q188419,life_Q864928
life expectancy,Q188419,country,Global,Q13780930,1,life expectancy country Global,life expectancy_Q188419,Global_Q13780930
life cycle of all,id-less,said to be the same as,higher quality education,id-less,1,life cycle of all said to be the same as higher quality education,life cycle of all_id-less,higher quality education_id-less
life cycle,Q513359,subclass of,programmes,Q39071357,1,life cycle subclass of programmes,life cycle_Q513359,programmes_Q39071357
life cycle,Q513359,part of,agreed,Q1561418,1,life cycle part of agreed,life cycle_Q513359,agreed_Q1561418
life cycle,Q513359,has part,nutrition,Q2138622,1,life cycle has part nutrition,life cycle_Q513359,nutrition_Q2138622
life cycle,Q513359,facet of,environmental,Q10485087,1,life cycle facet of environmental,life cycle_Q513359,environmental_Q10485087
life cycle,Q513359,country,Liberia,Q1014,1,life cycle country Liberia,life cycle_Q513359,Liberia_Q1014
life below water,id-less,part of,SDGs 13,id-less,1,life below water part of SDGs 13,life below water_id-less,SDGs 13_id-less
life below water,id-less,part of,15,Q38701,1,life below water part of 15,life below water_id-less,15_Q38701
life below water,id-less,part of,14,Q38582,1,life below water part of 14,life below water_id-less,14_Q38582
life,Q864928,part of,cycle,Q11442,1,life part of cycle,life_Q864928,cycle_Q11442
life skills,Q50929469,subclass of,work,Q6958747,1,life skills subclass of work,life skills_Q50929469,work_Q6958747
life-saving humanitarian,id-less,has cause,outbreak,Q44512,1,life-saving humanitarian has cause outbreak,life-saving humanitarian_id-less,outbreak_Q44512
lifelong learning,Q368475,has part,opportunities for all,Q82820808,1,lifelong learning has part opportunities for all,lifelong learning_Q368475,opportunities for all_Q82820808
limited,Q20746571,part of,economic development,Q4530482,1,limited part of economic development,limited_Q20746571,economic development_Q4530482
line Ministries,id-less,part of,SDG,Q7649586,1,line Ministries part of SDG,line Ministries_id-less,SDG_Q7649586
line,Q41796,has part,sex,Q10525,1,line has part sex,line_Q41796,sex_Q10525
line,Q41796,connects with,Transmission line,Q1939150,1,line connects with Transmission line,line_Q41796,Transmission line_Q1939150
limited understanding,Q50951770,studies,PLHIV,Q3644190,1,limited understanding studies PLHIV,limited understanding_Q50951770,PLHIV_Q3644190
limited outcomes,id-less,subclass of,outcomes,Q38084488,1,limited outcomes subclass of outcomes,limited outcomes_id-less,outcomes_Q38084488
limited knowledge,Q95824189,subclass of,knowledge,Q9081,1,limited knowledge subclass of knowledge,limited knowledge_Q95824189,knowledge_Q9081
limited access to resources and employment,id-less,has cause,poor education,Q48443919,1,limited access to resources and employment has cause poor education,limited access to resources and employment_id-less,poor education_Q48443919
limit ing,id-less,opposite of,reduc ing,id-less,1,limit ing opposite of reduc ing,limit ing_id-less,reduc ing_id-less
lifelong learning,Q368475,subclass of,Provide lifelong learning,id-less,1,lifelong learning subclass of Provide lifelong learning,lifelong learning_Q368475,Provide lifelong learning_id-less
likelihood of attaining,id-less,subclass of,assessment,Q1379672,1,likelihood of attaining subclass of assessment,likelihood of attaining_id-less,assessment_Q1379672
likelih,Q45284,subclass of,ood,Q2393095,1,likelih subclass of ood,likelih_Q45284,ood_Q2393095
lifestyle choices,Q35005132,subclass of,resources,Q1554231,1,lifestyle choices subclass of resources,lifestyle choices_Q35005132,resources_Q1554231
lifestyle,Q32090,facet of,human,Q5,1,lifestyle facet of human,lifestyle_Q32090,human_Q5
lifespan,Q22675021,facet of,quality,Q1207505,1,lifespan facet of quality,lifespan_Q22675021,quality_Q1207505
lifelong medical training,id-less,subclass of,learning system,Q6510203,1,lifelong medical training subclass of learning system,lifelong medical training_id-less,learning system_Q6510203
lifelong learning,Q368475,subclass of,education,Q8434,1,lifelong learning subclass of education,lifelong learning_Q368475,education_Q8434
life,Q864928,has parts of the class,training,Q216033,1,life has parts of the class training,life_Q864928,training_Q216033
life,Q864928,has part,skills,Q10670181,1,life has part skills,life_Q864928,skills_Q10670181
legislative,Q820655,part of,child justice issues,id-less,1,legislative part of child justice issues,legislative_Q820655,child justice issues_id-less
life,Q864928,has part,public,Q294440,1,life has part public,life_Q864928,public_Q294440
level,Q1046315,subclass of,judgment,Q3769186,1,level subclass of judgment,level_Q1046315,judgment_Q3769186
level,Q1046315,said to be the same as,district,Q123705,1,level said to be the same as district,level_Q1046315,district_Q123705
level,Q1046315,part of,public perception,Q60088490,1,level part of public perception,level_Q1046315,public perception_Q60088490
level,Q1046315,part of,fostering,Q70859692,1,level part of fostering,level_Q1046315,fostering_Q70859692
level,Q1046315,facet of,stakeholder,Q852998,1,level facet of stakeholder,level_Q1046315,stakeholder_Q852998
level,Q1046315,different from,scale,Q188488,1,level different from scale,level_Q1046315,scale_Q188488
leve l,Q11983849,country,Lao PDR,Q819,1,leve l country Lao PDR,leve l_Q11983849,Lao PDR_Q819
letter system,id-less,part of,Framework grading schools,id-less,1,letter system part of Framework grading schools,letter system_id-less,Framework grading schools_id-less
lethargic,Q15729017,subclass of,growth,Q1342838,1,lethargic subclass of growth,lethargic_Q15729017,growth_Q1342838
less,Q76352,subclass of,living,Q274410,1,less subclass of living,less_Q76352,living_Q274410
less,Q76352,said to be the same as,256 kbit/s,id-less,1,less said to be the same as 256 kbit/s,less_Q76352,256 kbit/s_id-less
lending processes in Liberia,id-less,country,Liberia,Q1014,1,lending processes in Liberia country Liberia,lending processes in Liberia_id-less,Liberia_Q1014
lender of the last resort,Q1817463,country,Liberia,Q1014,1,lender of the last resort country Liberia,lender of the last resort_Q1817463,Liberia_Q1014
legislators,Q4175034,part of,citizens,Q50602,1,legislators part of citizens,legislators_Q4175034,citizens_Q50602
legislative,Q820655,subclass of,institutions,Q27711101,1,legislative subclass of institutions,legislative_Q820655,institutions_Q27711101
legislative,Q820655,part of,law,Q7748,1,legislative part of law,legislative_Q820655,law_Q7748
legislative,Q820655,part of,government,Q7188,1,legislative part of government,legislative_Q820655,government_Q7188
level credit schemes,id-less,facet of,actors,Q33999,1,level credit schemes facet of actors,level credit schemes_id-less,actors_Q33999
level of education,Q10291405,subclass of,quality standard indicators,id-less,1,level of education subclass of quality standard indicators,level of education_Q10291405,quality standard indicators_id-less
