head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count,ent_rel_pair,head_name,tail_name
r isk mapping,id-less,facet of,food security,Q1229911,1,r isk mapping facet of food security,r isk mapping_id-less,food security_Q1229911
quality of care,Q60649344,subclass of,standards,Q591990,1,quality of care subclass of standards,quality of care_Q60649344,standards_Q591990
quality control,Q827792,uses,standards,Q591990,1,quality control uses standards,quality control_Q827792,standards_Q591990
recreational facilities,Q39841397,part of,infrastructural development,id-less,1,recreational facilities part of infrastructural development,recreational facilities_Q39841397,infrastructural development_id-less
qualitat,Q839486,part of,department,Q6465,1,qualitat part of department,qualitat_Q839486,department_Q6465
qua ntitative,id-less,subclass of,qualitative,Q47455943,1,qua ntitative subclass of qualitative,qua ntitative_id-less,qualitative_Q47455943
public works projects,Q66286771,subclass of,labour-intensive,Q108288221,1,public works projects subclass of labour-intensive,public works projects_Q66286771,labour-intensive_Q108288221
public services,Q15817798,subclass of,provide public services,id-less,1,public services subclass of provide public services,public services_Q15817798,provide public services_id-less
public services,Q15817798,subclass of,delivery,Q7590,1,public services subclass of delivery,public services_Q15817798,delivery_Q7590
public service legisla tion,id-less,subclass of,legisla tion,id-less,1,public service legisla tion subclass of legisla tion,public service legisla tion_id-less,legisla tion_id-less
public service,Q161837,subclass of,labour,Q9630,1,public service subclass of labour,public service_Q161837,labour_Q9630
public service,Q161837,subclass of,effective ness,id-less,1,public service subclass of effective ness,public service_Q161837,effective ness_id-less
realisti c,id-less,subclass of,monetary policy,Q178476,1,realisti c subclass of monetary policy,realisti c_id-less,monetary policy_Q178476
recruitment,Q899277,has part,promotions,Q24024808,1,recruitment has part promotions,recruitment_Q899277,promotions_Q24024808
public sector,Q294217,has part,NGOs,Q11788357,1,public sector has part NGOs,public sector_Q294217,NGOs_Q11788357
registration,Q2399307,has part,fees,Q37464281,1,registration has part fees,registration_Q2399307,fees_Q37464281
repeaters,Q7313960,used by,poli cy,id-less,1,repeaters used by poli cy,repeaters_Q7313960,poli cy_id-less
religious associa tion,id-less,subclass of,freedom of religious associa tion,id-less,1,religious associa tion subclass of freedom of religious associa tion,religious associa tion_id-less,freedom of religious associa tion_id-less
related environmental threats,id-less,has cause,Climate change,Q125928,1,related environmental threats has cause Climate change,related environmental threats_id-less,Climate change_Q125928
rel_err,rel_err,rel_err,rel_err,rel_err,1,rel_err rel_err rel_err,rel_err_rel_err,rel_err_rel_err
rehabilitation,Q2795791,subclass of,infrastructure,Q121359,1,rehabilitation subclass of infrastructure,rehabilitation_Q2795791,infrastructure_Q121359
regulatory mechanism,Q50812432,subclass of,Legislate,Q113301085,1,regulatory mechanism subclass of Legislate,regulatory mechanism_Q50812432,Legislate_Q113301085
regulatory framework,Q104899384,subclass of,framework,Q6671777,1,regulatory framework subclass of framework,regulatory framework_Q104899384,framework_Q6671777
regulation,Q428148,subclass of,legislation,Q820655,1,regulation subclass of legislation,regulation_Q428148,legislation_Q820655
regional development,Q482379,part of,Urban,Q159313,1,regional development part of Urban,regional development_Q482379,Urban_Q159313
recruitment,Q899277,has part,selection,Q1385610,1,recruitment has part selection,recruitment_Q899277,selection_Q1385610
regional cooperation,Q113623117,has part,generat e efficiency gains,id-less,1,regional cooperation has part generat e efficiency gains,regional cooperation_Q113623117,generat e efficiency gains_id-less
regional,Q1218597,subclass of,market,Q330284,1,regional subclass of market,regional_Q1218597,market_Q330284
regional,Q1218597,subclass of,health facility,Q4260475,1,regional subclass of health facility,regional_Q1218597,health facility_Q4260475
regional,Q1218597,different from,local,Q11851202,1,regional different from local,regional_Q1218597,local_Q11851202
refuse,Q45701,subclass of,waste,Q45701,1,refuse subclass of waste,refuse_Q45701,waste_Q45701
reforestation,Q815818,said to be the same as,afforestation,Q2384419,1,reforestation said to be the same as afforestation,reforestation_Q815818,afforestation_Q2384419
redirecte d,id-less,part of,education system,Q446760,1,redirecte d part of education system,redirecte d_id-less,education system_Q446760
red-tape,Q1761743,part of,bureaucratic,Q3422344,1,red-tape part of bureaucratic,red-tape_Q1761743,bureaucratic_Q3422344
public service,Q161837,facet of,public,Q294440,1,public service facet of public,public service_Q161837,public_Q294440
public resourc es,id-less,has part,local resources,Q64308841,1,public resourc es has part local resources,public resourc es_id-less,local resources_Q64308841
sine qua non,Q316560,facet of,socio-economic development,Q113463655,1,sine qua non facet of socio-economic development,sine qua non_Q316560,socio-economic development_Q113463655
producer,Q3282637,field of this occupation,agricultural,Q5356428,1,producer field of this occupation agricultural,producer_Q3282637,agricultural_Q5356428
productivity,Q2111958,facet of,agricultural,Q5356428,1,productivity facet of agricultural,productivity_Q2111958,agricultural_Q5356428
productive,Q1433881,has cause,trainin g,id-less,1,productive has cause trainin g,productive_Q1433881,trainin g_id-less
production,Q739302,product or material produced,crop,Q235352,1,production product or material produced crop,production_Q739302,crop_Q235352
production,Q739302,part of,natural science,Q7991,1,production part of natural science,production_Q739302,natural science_Q7991
production,Q739302,part of,consumption,Q12204,1,production part of consumption,production_Q739302,consumption_Q12204
production,Q739302,has effect,employment,Q656365,1,production has effect employment,production_Q739302,employment_Q656365
producers,Q315732,product or material produced,livestock,Q4767951,1,producers product or material produced livestock,producers_Q315732,livestock_Q4767951
producers,Q315732,has part,farmers,Q131512,1,producers has part farmers,producers_Q315732,farmers_Q131512
processing,Q6661985,part of,industries,Q2976602,1,processing part of industries,processing_Q6661985,industries_Q2976602
professional council,id-less,part of,association,Q186290,1,professional council part of association,professional council_id-less,association_Q186290
processing,Q6661985,part of,food management,Q27710895,1,processing part of food management,processing_Q6661985,food management_Q27710895
procedure,Q190686,subclass of,procedures,Q7247166,1,procedure subclass of procedures,procedure_Q190686,procedures_Q7247166
privatised,Q3404257,subclass of,PEs,Q659739,1,privatised subclass of PEs,privatised_Q3404257,PEs_Q659739
privatisation,Q161500,subclass of,ent erprise,id-less,1,privatisation subclass of ent erprise,privatisation_Q161500,ent erprise_id-less
privatisation,Q161500,facet of,public enterprises,Q17069709,1,privatisation facet of public enterprises,privatisation_Q161500,public enterprises_Q17069709
privatisation,Q161500,facet of,po licy,id-less,1,privatisation facet of po licy,privatisation_Q161500,po licy_id-less
privatisation,Q161500,different from,public enterprises,Q17069709,1,privatisation different from public enterprises,privatisation_Q161500,public enterprises_Q17069709
privatis ation,id-less,instance of,strategies,Q185451,1,privatis ation instance of strategies,privatis ation_id-less,strategies_Q185451
professional,Q702269,has part,elements,Q172891,1,professional has part elements,professional_Q702269,elements_Q172891
progr ammes,id-less,practiced by,youth,Q190007,1,progr ammes practiced by youth,progr ammes_id-less,youth_Q190007
public resourc es,id-less,has part,donor,Q1968442,1,public resourc es has part donor,public resourc es_id-less,donor_Q1968442
health motivators,id-less,part of,rural health,Q3473027,1,health motivators part of rural health,health motivators_id-less,rural health_Q3473027
public participation,Q541936,instance of,culture,Q11042,1,public participation instance of culture,public participation_Q541936,culture_Q11042
public enterprises,Q17069709,different from,privatisation,Q161500,1,public enterprises different from privatisation,public enterprises_Q17069709,privatisation_Q161500
public debt strategy,id-less,facet of,public debt,Q3024789,1,public debt strategy facet of public debt,public debt strategy_id-less,public debt_Q3024789
public budget,Q27998498,subsidiary,national airline,Q899774,1,public budget subsidiary national airline,public budget_Q27998498,national airline_Q899774
public assistance,Q11392097,instance of,policy,Q1156854,1,public assistance instance of policy,public assistance_Q11392097,policy_Q1156854
public accountability,Q61589130,subclass of,transparency,Q3026325,1,public accountability subclass of transparency,public accountability_Q61589130,transparency_Q3026325
public,Q294440,part of,political forces,id-less,1,public part of political forces,public_Q294440,political forces_id-less
public,Q294440,opposite of,private sectors,id-less,1,public opposite of private sectors,public_Q294440,private sectors_id-less
public,Q294440,facet of,immigration,Q131288,1,public facet of immigration,public_Q294440,immigration_Q131288
programmes,Q39071357,has part,human capital,Q165687,1,programmes has part human capital,programmes_Q39071357,human capital_Q165687
psychological,Q6667429,has part,counselling,Q4390239,1,psychological has part counselling,psychological_Q6667429,counselling_Q4390239
prot ection,id-less,subclass of,monitor,Q5290,1,prot ection subclass of monitor,prot ection_id-less,monitor_Q5290
prosperity,Q1760011,said to be the same as,harmony,Q184421,1,prosperity said to be the same as harmony,prosperity_Q1760011,harmony_Q184421
promotive,Q103778510,subclass of,preventive,Q1773974,1,promotive subclass of preventive,promotive_Q103778510,preventive_Q1773974
promotionstrategy,id-less,part of,industrialization,Q202398,1,promotionstrategy part of industrialization,promotionstrategy_id-less,industrialization_Q202398
promotions,Q24024808,part of,recruitment,Q899277,1,promotions part of recruitment,promotions_Q24024808,recruitment_Q899277
promotion,Q39809,facet of,public service,Q161837,1,promotion facet of public service,promotion_Q39809,public service_Q161837
project,Q170584,has part,obj ectives,id-less,1,project has part obj ectives,project_Q170584,obj ectives_id-less
representa tive,id-less,subclass of,stakeholder,Q852998,1,representa tive subclass of stakeholder,representa tive_id-less,stakeholder_Q852998
reprod uctive,id-less,subclass of,health care,Q31207,1,reprod uctive subclass of health care,reprod uctive_id-less,health care_Q31207
reproductive health issues,Q36535199,facet of,sex,Q10525,1,reproductive health issues facet of sex,reproductive health issues_Q36535199,sex_Q10525
science and technology e ducation,id-less,has part,science and technology e ducation's,id-less,1,science and technology e ducation has part science and technology e ducation's,science and technology e ducation_id-less,science and technology e ducation's_id-less
secto rs,id-less,part of,public,Q294440,1,secto rs part of public,secto rs_id-less,public_Q294440
sect,Q19097,subclass of,strategies,Q185451,1,sect subclass of strategies,sect_Q19097,strategies_Q185451
